DATAFLOW,LAST UPDATE,freq,accomunit,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2007,2006,3.06,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2007,2007,1.51,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2007,2009,2.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2007,2010,1.46,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2007,2011,1.2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2007,2012,2.14,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2007,2013,4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2007,2014,0.09,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2007,2015,1.2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2007,2016,0.27,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2007,2017,1.19,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2007,2018,1.44,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2007,2019,1.54,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2006,1.05,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2007,1.77,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2009,1.37,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2010,1.59,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2011,1.41,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2012,0.99,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2013,0.65,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2014,0.75,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2015,1.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2016,0.38,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2017,1.13,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2018,1.39,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2019,1.51,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2020,-3.54,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2021,2.29,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2022,3.89,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU27_2020,2023,0.96,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,1995,0,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,1999,4.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2000,1.4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2002,2.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2003,2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2004,2.2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2005,0.56,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2006,2.65,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2007,1.49,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2009,2.65,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2010,1.45,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2011,1.21,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2012,2.13,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2013,3.99,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2014,0.09,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2015,1.2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2016,0.29,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2017,1.17,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2018,1.45,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,EU28,2019,1.53,e,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,1990,9.7,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,1991,5.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,1992,3.5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,1993,6.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,1994,-0.6,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,1995,-1.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,1996,3.2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,1997,0.9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,1998,2.6,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,1999,2.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2000,2.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2001,1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2002,-0.5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2003,1.9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2004,-0.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2005,-1.95,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2006,0.48,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2007,1.04,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2008,1.03,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2009,-0.37,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2010,0.79,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2011,0.87,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2012,10.72,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2013,1.19,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2014,-2.27,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2015,0.24,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2016,0.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2017,3.64,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2018,2.25,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2019,-0.16,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2020,0.79,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2021,1.95,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2022,1.18,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FI,2023,-0.18,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,1990,0.5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,1991,7.9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,1992,20.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,1993,0.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,1994,-2.2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,1995,-13.5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,1999,-1.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2000,2.4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2001,-19,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2002,2.7,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2003,0.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2004,0.4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2005,2.02,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2006,-0.63,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2007,-0.34,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2008,0.13,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2009,-0.57,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2010,-0.2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2011,0.27,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2012,0,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2013,0.77,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2014,1.27,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2015,2.34,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2016,0.59,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2017,0.58,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2018,-1.07,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2019,0.23,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2020,0.51,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2021,-0.74,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2022,0,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2023,3.05,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,FR,2024,0.39,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,1994,0.5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,1995,0.4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,1996,-2.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,1997,-0.9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,1998,0.2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,1999,-2.9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2000,2.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2001,-5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2002,0.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2003,3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2004,2.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2005,2.23,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2006,-19.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2007,0,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2008,0.23,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2009,-8.24,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2010,1.07,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2011,2.01,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2012,1.33,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2013,3.29,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2014,-0.05,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2015,1.73,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2016,1.64,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2017,-0.53,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2018,1.58,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2019,1.12,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2020,-10.38,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2021,7.72,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2022,3.41,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HR,2023,1.25,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,1995,39.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,1996,7.2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,1997,4.5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,1998,2.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,1999,6,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2000,-0.7,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2001,3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2002,4.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2003,2.6,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2004,-0.4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2005,2.7,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2006,-2.14,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2007,-2.94,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2008,0.28,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2009,1.9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2010,2.49,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2011,-1.75,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2012,7.59,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2013,1.5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2014,0.44,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2015,1.88,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2016,2.38,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2017,-0.09,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2018,1.28,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2019,0.29,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2022,14.77,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,HU,2023,0.5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,1990,0.7,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,1991,10,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,1992,4.7,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,1993,11,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,1994,11.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,1995,-3.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,1996,0,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,1997,10.9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,1998,9.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,1999,15.6,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2000,2.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2001,2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2002,2.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2003,0.9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2004,-1.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2005,2.78,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2006,-0.39,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2007,5.87,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2008,7.58,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2009,-3.53,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2010,-6.76,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2011,10.05,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2012,-3.47,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2013,-3.42,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2014,-2.83,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2015,-0.78,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2016,0,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2017,0,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2018,5.62,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2019,0,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2022,4.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IE,2023,0.77,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IS,1990,2.9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IS,1991,11,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,BEDPL,PCH_PRE,I551,IS,1992,-0.1,,
